phi,theta
9.2701e-07,0.12529
9.2698e-07,0.12529
9.2695e-07,0.12528
9.2692e-07,0.12528
9.2689e-07,0.12528
9.2686e-07,0.12527
9.2683e-07,0.12527
9.2679e-07,0.12526
9.2676e-07,0.12526
9.2673e-07,0.12526
9.267e-07,0.12525
9.2667e-07,0.12525
9.2664e-07,0.12524
9.2661e-07,0.12524
9.2658e-07,0.12523
9.2655e-07,0.12523
9.2652e-07,0.12523
9.2649e-07,0.12522
9.2645e-07,0.12522
9.2642e-07,0.12521
9.2639e-07,0.12521
9.2636e-07,0.12521
9.2633e-07,0.1252
9.263e-07,0.1252
9.2627e-07,0.12519
9.2624e-07,0.12519
9.2621e-07,0.12518
9.2618e-07,0.12518
9.2615e-07,0.12518
9.2612e-07,0.12517
9.2608e-07,0.12517
9.2605e-07,0.12516
9.2602e-07,0.12516
9.2599e-07,0.12516
9.2596e-07,0.12515
9.2593e-07,0.12515
9.259e-07,0.12514
9.2587e-07,0.12514
9.2584e-07,0.12513
9.2581e-07,0.12513
9.2578e-07,0.12513
9.2575e-07,0.12512
9.2572e-07,0.12512
9.2568e-07,0.12511
9.2565e-07,0.12511
9.2562e-07,0.12511
9.2559e-07,0.1251
9.2556e-07,0.1251
9.2553e-07,0.12509
9.255e-07,0.12509
9.2547e-07,0.12508
9.2544e-07,0.12508
9.2541e-07,0.12508
9.2538e-07,0.12507
9.2535e-07,0.12507
9.2531e-07,0.12506
9.2528e-07,0.12506
9.2525e-07,0.12506
9.2522e-07,0.12505
9.2519e-07,0.12505
9.2516e-07,0.12504
9.2513e-07,0.12504
9.251e-07,0.12503
9.2507e-07,0.12503
9.2504e-07,0.12503
9.2501e-07,0.12502
9.2498e-07,0.12502
9.2494e-07,0.12501
9.2491e-07,0.12501
9.2488e-07,0.12501
9.2485e-07,0.125
9.2482e-07,0.125
9.2479e-07,0.12499
9.2476e-07,0.12499
9.2473e-07,0.12498
9.247e-07,0.12498
9.2467e-07,0.12498
9.2464e-07,0.12497
9.2461e-07,0.12497
9.2458e-07,0.12496
9.2454e-07,0.12496
9.2451e-07,0.12496
9.2448e-07,0.12495
9.2445e-07,0.12495
9.2442e-07,0.12494
9.2439e-07,0.12494
9.2436e-07,0.12493
9.2433e-07,0.12493
9.243e-07,0.12493
9.2427e-07,0.12492
9.2424e-07,0.12492
9.2421e-07,0.12491
9.2418e-07,0.12491
9.2414e-07,0.12491
9.2411e-07,0.1249
9.2408e-07,0.1249
9.2405e-07,0.12489
9.2402e-07,0.12489
9.2399e-07,0.12488
9.2396e-07,0.12488
9.2393e-07,0.12488
9.239e-07,0.12487
9.2387e-07,0.12487
9.2384e-07,0.12486
9.2381e-07,0.12486
9.2378e-07,0.12486
9.2374e-07,0.12485
9.2371e-07,0.12485
9.2368e-07,0.12484
9.2365e-07,0.12484
9.2362e-07,0.12483
9.2359e-07,0.12483
9.2356e-07,0.12483
9.2353e-07,0.12482
9.235e-07,0.12482
9.2347e-07,0.12481
9.2344e-07,0.12481
9.2341e-07,0.12481
9.2338e-07,0.1248
9.2335e-07,0.1248
9.2331e-07,0.12479
9.2328e-07,0.12479
9.2325e-07,0.12478
9.2322e-07,0.12478
9.2319e-07,0.12478
9.2316e-07,0.12477
9.2313e-07,0.12477
9.231e-07,0.12476
9.2307e-07,0.12476
9.2304e-07,0.12476
9.2301e-07,0.12475
9.2298e-07,0.12475
9.2295e-07,0.12474
9.2291e-07,0.12474
9.2288e-07,0.12473
9.2285e-07,0.12473
9.2282e-07,0.12473
9.2279e-07,0.12472
9.2276e-07,0.12472
9.2273e-07,0.12471
9.227e-07,0.12471
9.2267e-07,0.12471
9.2264e-07,0.1247
9.2261e-07,0.1247
9.2258e-07,0.12469
9.2255e-07,0.12469
9.2252e-07,0.12469
9.2248e-07,0.12468
9.2245e-07,0.12468
9.2242e-07,0.12467
9.2239e-07,0.12467
9.2236e-07,0.12466
9.2233e-07,0.12466
9.223e-07,0.12466
9.2227e-07,0.12465
9.2224e-07,0.12465
9.2221e-07,0.12464
9.2218e-07,0.12464
9.2215e-07,0.12464
9.2212e-07,0.12463
9.2209e-07,0.12463
9.2205e-07,0.12462
9.2202e-07,0.12462
9.2199e-07,0.12461
9.2196e-07,0.12461
9.2193e-07,0.12461
9.219e-07,0.1246
9.2187e-07,0.1246
9.2184e-07,0.12459
9.2181e-07,0.12459
9.2178e-07,0.12459
9.2175e-07,0.12458
9.2172e-07,0.12458
9.2169e-07,0.12457
9.2166e-07,0.12457
9.2163e-07,0.12456
9.2159e-07,0.12456
9.2156e-07,0.12456
9.2153e-07,0.12455
9.215e-07,0.12455
9.2147e-07,0.12454
9.2144e-07,0.12454
9.2141e-07,0.12454
9.2138e-07,0.12453
9.2135e-07,0.12453
9.2132e-07,0.12452
9.2129e-07,0.12452
9.2126e-07,0.12452
9.2123e-07,0.12451
9.212e-07,0.12451
9.2117e-07,0.1245
9.2113e-07,0.1245
9.211e-07,0.12449
9.2107e-07,0.12449
9.2104e-07,0.12449
9.2101e-07,0.12448
9.2098e-07,0.12448
9.2095e-07,0.12447
9.2092e-07,0.12447
9.2089e-07,0.12447
9.2086e-07,0.12446
9.2083e-07,0.12446
9.208e-07,0.12445
9.2077e-07,0.12445
9.2074e-07,0.12444
9.2071e-07,0.12444
9.2067e-07,0.12444
9.2064e-07,0.12443
9.2061e-07,0.12443
9.2058e-07,0.12442
9.2055e-07,0.12442
9.2052e-07,0.12442
9.2049e-07,0.12441
9.2046e-07,0.12441
9.2043e-07,0.1244
9.204e-07,0.1244
9.2037e-07,0.12439
9.2034e-07,0.12439
9.2031e-07,0.12439
9.2028e-07,0.12438
9.2025e-07,0.12438
9.2021e-07,0.12437
9.2018e-07,0.12437
9.2015e-07,0.12437
9.2012e-07,0.12436
9.2009e-07,0.12436
9.2006e-07,0.12435
9.2003e-07,0.12435
9.2e-07,0.12435
9.1997e-07,0.12434
9.1994e-07,0.12434
9.1991e-07,0.12433
9.1988e-07,0.12433
9.1985e-07,0.12432
9.1982e-07,0.12432
9.1979e-07,0.12432
9.1976e-07,0.12431
9.1972e-07,0.12431
9.1969e-07,0.1243
9.1966e-07,0.1243
9.1963e-07,0.1243
9.196e-07,0.12429
9.1957e-07,0.12429
9.1954e-07,0.12428
9.1951e-07,0.12428
9.1948e-07,0.12427
9.1945e-07,0.12427
9.1942e-07,0.12427
9.1939e-07,0.12426
9.1936e-07,0.12426
9.1933e-07,0.12425
9.193e-07,0.12425
9.1927e-07,0.12425
9.1924e-07,0.12424
9.192e-07,0.12424
9.1917e-07,0.12423
9.1914e-07,0.12423
9.1911e-07,0.12423
9.1908e-07,0.12422
9.1905e-07,0.12422
9.1902e-07,0.12421
9.1899e-07,0.12421
9.1896e-07,0.1242
9.1893e-07,0.1242
9.189e-07,0.1242
9.1887e-07,0.12419
9.1884e-07,0.12419
9.1881e-07,0.12418
9.1878e-07,0.12418
9.1875e-07,0.12418
9.1871e-07,0.12417
9.1868e-07,0.12417
9.1865e-07,0.12416
9.1862e-07,0.12416
9.1859e-07,0.12415
9.1856e-07,0.12415
9.1853e-07,0.12415
9.185e-07,0.12414
9.1847e-07,0.12414
9.1844e-07,0.12413
9.1841e-07,0.12413
9.1838e-07,0.12413
9.1835e-07,0.12412
9.1832e-07,0.12412
9.1829e-07,0.12411
9.1826e-07,0.12411
9.1823e-07,0.12411
9.182e-07,0.1241
9.1816e-07,0.1241
9.1813e-07,0.12409
9.181e-07,0.12409
9.1807e-07,0.12408
9.1804e-07,0.12408
9.1801e-07,0.12408
9.1798e-07,0.12407
9.1795e-07,0.12407
9.1792e-07,0.12406
9.1789e-07,0.12406
9.1786e-07,0.12406
9.1783e-07,0.12405
9.178e-07,0.12405
9.1777e-07,0.12404
9.1774e-07,0.12404
9.1771e-07,0.12404
9.1768e-07,0.12403
9.1765e-07,0.12403
9.1761e-07,0.12402
9.1758e-07,0.12402
9.1755e-07,0.12401
9.1752e-07,0.12401
9.1749e-07,0.12401
9.1746e-07,0.124
9.1743e-07,0.124
9.174e-07,0.12399
9.1737e-07,0.12399
9.1734e-07,0.12399
9.1731e-07,0.12398
9.1728e-07,0.12398
9.1725e-07,0.12397
9.1722e-07,0.12397
9.1719e-07,0.12396
9.1716e-07,0.12396
9.1713e-07,0.12396
9.171e-07,0.12395
9.1706e-07,0.12395
9.1703e-07,0.12394
9.17e-07,0.12394
9.1697e-07,0.12394
9.1694e-07,0.12393
9.1691e-07,0.12393
9.1688e-07,0.12392
9.1685e-07,0.12392
9.1682e-07,0.12392
9.1679e-07,0.12391
9.1676e-07,0.12391
9.1673e-07,0.1239
9.167e-07,0.1239
9.1667e-07,0.12389
9.1664e-07,0.12389
9.1661e-07,0.12389
9.1658e-07,0.12388
9.1655e-07,0.12388
9.1652e-07,0.12387
9.1648e-07,0.12387
9.1645e-07,0.12387
9.1642e-07,0.12386
9.1639e-07,0.12386
9.1636e-07,0.12385
9.1633e-07,0.12385
9.163e-07,0.12385
9.1627e-07,0.12384
9.1624e-07,0.12384
9.1621e-07,0.12383
9.1618e-07,0.12383
9.1615e-07,0.12382
9.1612e-07,0.12382
9.1609e-07,0.12382
9.1606e-07,0.12381
9.1603e-07,0.12381
9.16e-07,0.1238
9.1597e-07,0.1238
9.1594e-07,0.1238
9.1591e-07,0.12379
9.1587e-07,0.12379
9.1584e-07,0.12378
9.1581e-07,0.12378
9.1578e-07,0.12378
9.1575e-07,0.12377
9.1572e-07,0.12377
9.1569e-07,0.12376
9.1566e-07,0.12376
9.1563e-07,0.12375
9.156e-07,0.12375
9.1557e-07,0.12375
9.1554e-07,0.12374
9.1551e-07,0.12374
9.1548e-07,0.12373
9.1545e-07,0.12373
9.1542e-07,0.12373
9.1539e-07,0.12372
9.1536e-07,0.12372
9.1533e-07,0.12371
9.153e-07,0.12371
9.1527e-07,0.12371
9.1523e-07,0.1237
9.152e-07,0.1237
9.1517e-07,0.12369
9.1514e-07,0.12369
9.1511e-07,0.12368
9.1508e-07,0.12368
9.1505e-07,0.12368
9.1502e-07,0.12367
9.1499e-07,0.12367
9.1496e-07,0.12366
9.1493e-07,0.12366
9.149e-07,0.12366
9.1487e-07,0.12365
9.1484e-07,0.12365
9.1481e-07,0.12364
9.1478e-07,0.12364
9.1475e-07,0.12364
9.1472e-07,0.12363
9.1469e-07,0.12363
9.1466e-07,0.12362
9.1463e-07,0.12362
9.146e-07,0.12361
9.1456e-07,0.12361
9.1453e-07,0.12361
9.145e-07,0.1236
9.1447e-07,0.1236
9.1444e-07,0.12359
9.1441e-07,0.12359
9.1438e-07,0.12359
9.1435e-07,0.12358
9.1432e-07,0.12358
9.1429e-07,0.12357
9.1426e-07,0.12357
9.1423e-07,0.12357
9.142e-07,0.12356
9.1417e-07,0.12356
9.1414e-07,0.12355
9.1411e-07,0.12355
9.1408e-07,0.12354
9.1405e-07,0.12354
9.1402e-07,0.12354
9.1399e-07,0.12353
9.1396e-07,0.12353
9.1393e-07,0.12352
9.139e-07,0.12352
9.1386e-07,0.12352
9.1383e-07,0.12351
9.138e-07,0.12351
9.1377e-07,0.1235
9.1374e-07,0.1235
9.1371e-07,0.1235
9.1368e-07,0.12349
9.1365e-07,0.12349
9.1362e-07,0.12348
9.1359e-07,0.12348
9.1356e-07,0.12347
9.1353e-07,0.12347
9.135e-07,0.12347
9.1347e-07,0.12346
9.1344e-07,0.12346
9.1341e-07,0.12345
9.1338e-07,0.12345
9.1335e-07,0.12345
9.1332e-07,0.12344
9.1329e-07,0.12344
9.1326e-07,0.12343
9.1323e-07,0.12343
9.132e-07,0.12343
9.1317e-07,0.12342
9.1313e-07,0.12342
9.131e-07,0.12341
9.1307e-07,0.12341
9.1304e-07,0.1234
9.1301e-07,0.1234
9.1298e-07,0.1234
9.1295e-07,0.12339
9.1292e-07,0.12339
9.1289e-07,0.12338
9.1286e-07,0.12338
9.1283e-07,0.12338
9.128e-07,0.12337
9.1277e-07,0.12337
9.1274e-07,0.12336
9.1271e-07,0.12336
9.1268e-07,0.12336
9.1265e-07,0.12335
9.1262e-07,0.12335
9.1259e-07,0.12334
9.1256e-07,0.12334
9.1253e-07,0.12334
9.125e-07,0.12333
9.1247e-07,0.12333
9.1244e-07,0.12332
9.1241e-07,0.12332
9.1237e-07,0.12331
9.1234e-07,0.12331
9.1231e-07,0.12331
9.1228e-07,0.1233
9.1225e-07,0.1233
9.1222e-07,0.12329
9.1219e-07,0.12329
9.1216e-07,0.12329
9.1213e-07,0.12328
9.121e-07,0.12328
9.1207e-07,0.12327
9.1204e-07,0.12327
9.1201e-07,0.12327
9.1198e-07,0.12326
9.1195e-07,0.12326
9.1192e-07,0.12325
9.1189e-07,0.12325
9.1186e-07,0.12324
9.1183e-07,0.12324
9.118e-07,0.12324
9.1177e-07,0.12323
9.1174e-07,0.12323
9.1171e-07,0.12322
9.1168e-07,0.12322
9.1165e-07,0.12322
9.1162e-07,0.12321
9.1159e-07,0.12321
9.1156e-07,0.1232
9.1152e-07,0.1232
9.1149e-07,0.1232
9.1146e-07,0.12319
9.1143e-07,0.12319
9.114e-07,0.12318
9.1137e-07,0.12318
9.1134e-07,0.12318
9.1131e-07,0.12317
9.1128e-07,0.12317
9.1125e-07,0.12316
9.1122e-07,0.12316
9.1119e-07,0.12315
9.1116e-07,0.12315
9.1113e-07,0.12315
9.111e-07,0.12314
9.1107e-07,0.12314
9.1104e-07,0.12313
9.1101e-07,0.12313
9.1098e-07,0.12313
9.1095e-07,0.12312
9.1092e-07,0.12312
9.1089e-07,0.12311
9.1086e-07,0.12311
9.1083e-07,0.12311
9.108e-07,0.1231
9.1077e-07,0.1231
9.1074e-07,0.12309
9.1071e-07,0.12309
9.1068e-07,0.12308
9.1065e-07,0.12308
9.1061e-07,0.12308
9.1058e-07,0.12307
9.1055e-07,0.12307
9.1052e-07,0.12306
9.1049e-07,0.12306
9.1046e-07,0.12306
9.1043e-07,0.12305
9.104e-07,0.12305
9.1037e-07,0.12304
9.1034e-07,0.12304
9.1031e-07,0.12304
9.1028e-07,0.12303
9.1025e-07,0.12303
9.1022e-07,0.12302
9.1019e-07,0.12302
9.1016e-07,0.12302
9.1013e-07,0.12301
9.101e-07,0.12301
9.1007e-07,0.123
9.1004e-07,0.123
9.1001e-07,0.12299
9.0998e-07,0.12299
9.0995e-07,0.12299
9.0992e-07,0.12298
9.0989e-07,0.12298
9.0986e-07,0.12297
9.0983e-07,0.12297
9.098e-07,0.12297
9.0977e-07,0.12296
9.0974e-07,0.12296
9.0971e-07,0.12295
9.0968e-07,0.12295
9.0965e-07,0.12295
9.0962e-07,0.12294
9.0958e-07,0.12294
9.0955e-07,0.12293
9.0952e-07,0.12293
9.0949e-07,0.12293
9.0946e-07,0.12292
9.0943e-07,0.12292
9.094e-07,0.12291
9.0937e-07,0.12291
9.0934e-07,0.1229
9.0931e-07,0.1229
9.0928e-07,0.1229
9.0925e-07,0.12289
9.0922e-07,0.12289
9.0919e-07,0.12288
9.0916e-07,0.12288
9.0913e-07,0.12288
9.091e-07,0.12287
9.0907e-07,0.12287
9.0904e-07,0.12286
9.0901e-07,0.12286
9.0898e-07,0.12286
9.0895e-07,0.12285
9.0892e-07,0.12285
9.0889e-07,0.12284
9.0886e-07,0.12284
9.0883e-07,0.12284
9.088e-07,0.12283
9.0877e-07,0.12283
9.0874e-07,0.12282
9.0871e-07,0.12282
9.0868e-07,0.12281
9.0865e-07,0.12281
9.0862e-07,0.12281
9.0859e-07,0.1228
9.0856e-07,0.1228
9.0853e-07,0.12279
9.085e-07,0.12279
9.0847e-07,0.12279
9.0843e-07,0.12278
9.084e-07,0.12278
9.0837e-07,0.12277
9.0834e-07,0.12277
9.0831e-07,0.12277
9.0828e-07,0.12276
9.0825e-07,0.12276
9.0822e-07,0.12275
9.0819e-07,0.12275
9.0816e-07,0.12275
9.0813e-07,0.12274
9.081e-07,0.12274
9.0807e-07,0.12273
9.0804e-07,0.12273
9.0801e-07,0.12272
9.0798e-07,0.12272
9.0795e-07,0.12272
9.0792e-07,0.12271
9.0789e-07,0.12271
9.0786e-07,0.1227
9.0783e-07,0.1227
9.078e-07,0.1227
9.0777e-07,0.12269
9.0774e-07,0.12269
9.0771e-07,0.12268
9.0768e-07,0.12268
9.0765e-07,0.12268
9.0762e-07,0.12267
9.0759e-07,0.12267
9.0756e-07,0.12266
9.0753e-07,0.12266
9.075e-07,0.12266
9.0747e-07,0.12265
9.0744e-07,0.12265
9.0741e-07,0.12264
9.0738e-07,0.12264
9.0735e-07,0.12263
9.0732e-07,0.12263
9.0729e-07,0.12263
9.0726e-07,0.12262
9.0723e-07,0.12262
9.072e-07,0.12261
9.0717e-07,0.12261
9.0714e-07,0.12261
9.0711e-07,0.1226
9.0707e-07,0.1226
9.0704e-07,0.12259
9.0701e-07,0.12259
9.0698e-07,0.12259
9.0695e-07,0.12258
9.0692e-07,0.12258
9.0689e-07,0.12257
9.0686e-07,0.12257
9.0683e-07,0.12257
9.068e-07,0.12256
9.0677e-07,0.12256
9.0674e-07,0.12255
9.0671e-07,0.12255
9.0668e-07,0.12255
9.0665e-07,0.12254
9.0662e-07,0.12254
9.0659e-07,0.12253
9.0656e-07,0.12253
9.0653e-07,0.12252
9.065e-07,0.12252
9.0647e-07,0.12252
9.0644e-07,0.12251
9.0641e-07,0.12251
9.0638e-07,0.1225
9.0635e-07,0.1225
9.0632e-07,0.1225
9.0629e-07,0.12249
9.0626e-07,0.12249
9.0623e-07,0.12248
9.062e-07,0.12248
9.0617e-07,0.12248
9.0614e-07,0.12247
9.0611e-07,0.12247
9.0608e-07,0.12246
9.0605e-07,0.12246
9.0602e-07,0.12246
9.0599e-07,0.12245
9.0596e-07,0.12245
9.0593e-07,0.12244
9.059e-07,0.12244
9.0587e-07,0.12244
9.0584e-07,0.12243
9.0581e-07,0.12243
9.0578e-07,0.12242
9.0575e-07,0.12242
9.0572e-07,0.12241
9.0569e-07,0.12241
9.0566e-07,0.12241
9.0563e-07,0.1224
9.056e-07,0.1224
9.0557e-07,0.12239
9.0554e-07,0.12239
9.0551e-07,0.12239
9.0548e-07,0.12238
9.0545e-07,0.12238
9.0542e-07,0.12237
9.0539e-07,0.12237
9.0536e-07,0.12237
9.0533e-07,0.12236
9.0529e-07,0.12236
9.0526e-07,0.12235
9.0523e-07,0.12235
9.052e-07,0.12235
9.0517e-07,0.12234
9.0514e-07,0.12234
9.0511e-07,0.12233
9.0508e-07,0.12233
9.0505e-07,0.12233
9.0502e-07,0.12232
9.0499e-07,0.12232
9.0496e-07,0.12231
9.0493e-07,0.12231
9.049e-07,0.1223
9.0487e-07,0.1223
9.0484e-07,0.1223
9.0481e-07,0.12229
9.0478e-07,0.12229
9.0475e-07,0.12228
9.0472e-07,0.12228
9.0469e-07,0.12228
9.0466e-07,0.12227
9.0463e-07,0.12227
9.046e-07,0.12226
9.0457e-07,0.12226
9.0454e-07,0.12226
9.0451e-07,0.12225
9.0448e-07,0.12225
9.0445e-07,0.12224
9.0442e-07,0.12224
9.0439e-07,0.12224
9.0436e-07,0.12223
9.0433e-07,0.12223
9.043e-07,0.12222
9.0427e-07,0.12222
9.0424e-07,0.12222
9.0421e-07,0.12221
9.0418e-07,0.12221
9.0415e-07,0.1222
9.0412e-07,0.1222
9.0409e-07,0.12219
9.0406e-07,0.12219
9.0403e-07,0.12219
9.04e-07,0.12218
9.0397e-07,0.12218
9.0394e-07,0.12217
9.0391e-07,0.12217
9.0388e-07,0.12217
9.0385e-07,0.12216
9.0382e-07,0.12216
9.0379e-07,0.12215
9.0376e-07,0.12215
9.0373e-07,0.12215
9.037e-07,0.12214
9.0367e-07,0.12214
9.0364e-07,0.12213
9.0361e-07,0.12213
9.0358e-07,0.12213
9.0355e-07,0.12212
9.0352e-07,0.12212
9.0349e-07,0.12211
9.0346e-07,0.12211
9.0343e-07,0.12211
9.034e-07,0.1221
9.0337e-07,0.1221
9.0334e-07,0.12209
9.0331e-07,0.12209
9.0328e-07,0.12208
9.0325e-07,0.12208
9.0322e-07,0.12208
9.0319e-07,0.12207
9.0316e-07,0.12207
9.0313e-07,0.12206
9.031e-07,0.12206
9.0307e-07,0.12206
9.0304e-07,0.12205
9.0301e-07,0.12205
9.0298e-07,0.12204
9.0295e-07,0.12204
9.0292e-07,0.12204
9.0289e-07,0.12203
9.0286e-07,0.12203
9.0283e-07,0.12202
9.028e-07,0.12202
9.0277e-07,0.12202
9.0274e-07,0.12201
9.0271e-07,0.12201
9.0268e-07,0.122
9.0265e-07,0.122
9.0262e-07,0.122
9.0259e-07,0.12199
9.0256e-07,0.12199
9.0253e-07,0.12198
9.025e-07,0.12198
9.0247e-07,0.12198
9.0244e-07,0.12197
9.0241e-07,0.12197
9.0238e-07,0.12196
9.0235e-07,0.12196
9.0232e-07,0.12195
9.0229e-07,0.12195
9.0226e-07,0.12195
9.0223e-07,0.12194
9.022e-07,0.12194
9.0217e-07,0.12193
9.0214e-07,0.12193
9.0211e-07,0.12193
9.0208e-07,0.12192
9.0205e-07,0.12192
9.0202e-07,0.12191
9.0199e-07,0.12191
9.0196e-07,0.12191
9.0193e-07,0.1219
9.019e-07,0.1219
9.0187e-07,0.12189
9.0184e-07,0.12189
9.0181e-07,0.12189
9.0178e-07,0.12188
9.0175e-07,0.12188
9.0172e-07,0.12187
9.0169e-07,0.12187
9.0166e-07,0.12187
9.0163e-07,0.12186
9.016e-07,0.12186
9.0157e-07,0.12185
9.0154e-07,0.12185
9.0151e-07,0.12185
9.0148e-07,0.12184
9.0145e-07,0.12184
9.0142e-07,0.12183
9.0139e-07,0.12183
9.0136e-07,0.12183
9.0133e-07,0.12182
9.013e-07,0.12182
9.0127e-07,0.12181
9.0124e-07,0.12181
9.0121e-07,0.1218
9.0118e-07,0.1218
9.0115e-07,0.1218
9.0112e-07,0.12179
9.0109e-07,0.12179
9.0106e-07,0.12178
9.0103e-07,0.12178
9.01e-07,0.12178
9.0097e-07,0.12177
9.0094e-07,0.12177
9.0091e-07,0.12176
9.0088e-07,0.12176
9.0085e-07,0.12176
9.0082e-07,0.12175
9.0079e-07,0.12175
9.0076e-07,0.12174
9.0073e-07,0.12174
9.007e-07,0.12174
9.0067e-07,0.12173
9.0064e-07,0.12173
9.0061e-07,0.12172
9.0058e-07,0.12172
9.0055e-07,0.12172
9.0052e-07,0.12171
9.0049e-07,0.12171
9.0046e-07,0.1217
9.0043e-07,0.1217
9.004e-07,0.1217
9.0037e-07,0.12169
9.0034e-07,0.12169
9.0031e-07,0.12168
9.0028e-07,0.12168
9.0025e-07,0.12168
9.0022e-07,0.12167
9.0019e-07,0.12167
9.0016e-07,0.12166
9.0013e-07,0.12166
9.001e-07,0.12165
9.0007e-07,0.12165
9.0004e-07,0.12165
9.0001e-07,0.12164
8.9998e-07,0.12164
8.9995e-07,0.12163
8.9992e-07,0.12163
8.9989e-07,0.12163
8.9986e-07,0.12162
8.9983e-07,0.12162
8.998e-07,0.12161
8.9977e-07,0.12161
8.9974e-07,0.12161
8.9971e-07,0.1216
8.9968e-07,0.1216
8.9965e-07,0.12159
8.9962e-07,0.12159
8.9959e-07,0.12159
8.9956e-07,0.12158
8.9953e-07,0.12158
8.995e-07,0.12157
8.9947e-07,0.12157
8.9944e-07,0.12157
8.9941e-07,0.12156
8.9938e-07,0.12156
8.9935e-07,0.12155
8.9932e-07,0.12155
8.9929e-07,0.12155
8.9926e-07,0.12154
8.9923e-07,0.12154
8.992e-07,0.12153
8.9917e-07,0.12153
8.9914e-07,0.12153
8.9911e-07,0.12152
8.9908e-07,0.12152
8.9905e-07,0.12151
8.9902e-07,0.12151
8.9899e-07,0.12151
8.9896e-07,0.1215
8.9893e-07,0.1215
8.989e-07,0.12149
8.9887e-07,0.12149
8.9884e-07,0.12148
8.9881e-07,0.12148
8.9878e-07,0.12148
8.9875e-07,0.12147
8.9872e-07,0.12147
8.9869e-07,0.12146
8.9866e-07,0.12146
8.9863e-07,0.12146
8.986e-07,0.12145
8.9857e-07,0.12145
8.9854e-07,0.12144
8.9851e-07,0.12144
8.9848e-07,0.12144
8.9845e-07,0.12143
8.9842e-07,0.12143
8.9839e-07,0.12142
8.9836e-07,0.12142
8.9833e-07,0.12142
8.983e-07,0.12141
8.9827e-07,0.12141
8.9824e-07,0.1214
8.9821e-07,0.1214
8.9818e-07,0.1214
8.9815e-07,0.12139
8.9812e-07,0.12139
8.9809e-07,0.12138
8.9806e-07,0.12138
8.9803e-07,0.12138
8.98e-07,0.12137
8.9797e-07,0.12137
8.9794e-07,0.12136
8.9791e-07,0.12136
8.9788e-07,0.12136
8.9785e-07,0.12135
8.9782e-07,0.12135
8.9779e-07,0.12134
8.9776e-07,0.12134
8.9773e-07,0.12134
8.977e-07,0.12133
8.9767e-07,0.12133
8.9764e-07,0.12132
8.9761e-07,0.12132
8.9758e-07,0.12132
8.9755e-07,0.12131
8.9752e-07,0.12131
8.9749e-07,0.1213
8.9746e-07,0.1213
8.9743e-07,0.12129
8.974e-07,0.12129
8.9737e-07,0.12129
8.9734e-07,0.12128
8.9731e-07,0.12128
8.9728e-07,0.12127
8.9725e-07,0.12127
8.9722e-07,0.12127
8.9719e-07,0.12126
8.9716e-07,0.12126
8.9713e-07,0.12125
8.971e-07,0.12125
8.9707e-07,0.12125
8.9704e-07,0.12124
8.9701e-07,0.12124
8.9698e-07,0.12123
8.9695e-07,0.12123
8.9692e-07,0.12123
8.969e-07,0.12122
8.9687e-07,0.12122
8.9684e-07,0.12121
8.9681e-07,0.12121
8.9678e-07,0.12121
8.9675e-07,0.1212
8.9672e-07,0.1212
8.9669e-07,0.12119
8.9666e-07,0.12119
8.9663e-07,0.12119
8.966e-07,0.12118
8.9657e-07,0.12118
8.9654e-07,0.12117
8.9651e-07,0.12117
8.9648e-07,0.12117
8.9645e-07,0.12116
8.9642e-07,0.12116
8.9639e-07,0.12115
8.9636e-07,0.12115
8.9633e-07,0.12115
8.963e-07,0.12114
8.9627e-07,0.12114
8.9624e-07,0.12113
8.9621e-07,0.12113
8.9618e-07,0.12113
8.9615e-07,0.12112
8.9612e-07,0.12112
8.9609e-07,0.12111
8.9606e-07,0.12111
8.9603e-07,0.12111
8.96e-07,0.1211
8.9597e-07,0.1211
8.9594e-07,0.12109
8.9591e-07,0.12109
8.9588e-07,0.12109
8.9585e-07,0.12108
8.9582e-07,0.12108
8.9579e-07,0.12107
8.9576e-07,0.12107
8.9573e-07,0.12107
8.957e-07,0.12106
8.9567e-07,0.12106
8.9564e-07,0.12105
8.9561e-07,0.12105
8.9558e-07,0.12104
8.9555e-07,0.12104
8.9552e-07,0.12104
8.9549e-07,0.12103
8.9546e-07,0.12103
8.9543e-07,0.12102
8.954e-07,0.12102
8.9537e-07,0.12102
8.9534e-07,0.12101
8.9531e-07,0.12101
8.9528e-07,0.121
8.9525e-07,0.121
8.9522e-07,0.121
8.9519e-07,0.12099
8.9516e-07,0.12099
8.9514e-07,0.12098
8.9511e-07,0.12098
8.9508e-07,0.12098
8.9505e-07,0.12097
8.9502e-07,0.12097
8.9499e-07,0.12096
8.9496e-07,0.12096
8.9493e-07,0.12096
8.949e-07,0.12095
8.9487e-07,0.12095
8.9484e-07,0.12094
8.9481e-07,0.12094
8.9478e-07,0.12094
8.9475e-07,0.12093
8.9472e-07,0.12093
8.9469e-07,0.12092
8.9466e-07,0.12092
8.9463e-07,0.12092
8.946e-07,0.12091
8.9457e-07,0.12091
8.9454e-07,0.1209
8.9451e-07,0.1209
8.9448e-07,0.1209
8.9445e-07,0.12089
8.9442e-07,0.12089
8.9439e-07,0.12088
8.9436e-07,0.12088
8.9433e-07,0.12088
8.943e-07,0.12087
8.9427e-07,0.12087
8.9424e-07,0.12086
8.9421e-07,0.12086
8.9418e-07,0.12086
8.9415e-07,0.12085
